date,cash,stock,depot_value,holding,flag,prediction
2025-06-10,0.0,700.2182736268926,700.2182736268926,728.1086753118273,Hold,0.1486515994799421
2025-06-11,693.7990964863874,0.0,693.7990964863874,722.4736468676026,Sell,-1.2596158974163514
2025-06-12,693.7990964863874,0.0,693.7990964863874,723.9436542878352,Sell,-1.889009156015813
2025-06-13,693.7990964863874,0.0,693.7990964863874,685.4434599484125,Sell,-6.114733463523587
2025-06-14,693.7990964863874,0.0,693.7990964863874,685.4434599484125,Hold,1.281089629924311
2025-06-15,693.7990964863874,0.0,693.7990964863874,685.4434599484125,Hold,-0.2411223765825474
2025-06-16,0.0,692.7990964863874,692.7990964863874,703.0310487261942,Buy,0.5309455856181878
2025-06-17,0.0,659.9466264491342,659.9466264491342,669.6933804459213,Buy,0.614915427737573
2025-06-18,0.0,651.944764980743,651.944764980743,661.5733394579704,Buy,3.634580260280308
2025-06-19,650.944764980743,0.0,650.944764980743,661.5733394579704,Sell,-10.525277064886836
2025-06-20,650.944764980743,0.0,650.944764980743,659.613329564327,Sell,-0.6300148138943398
2025-06-21,650.944764980743,0.0,650.944764980743,659.613329564327,Hold,1.4393740061477531
2025-06-22,650.944764980743,0.0,650.944764980743,659.613329564327,Hold,1.4360706991013803
2025-06-23,650.944764980743,0.0,650.944764980743,665.2133578318794,Hold,0.3503893110219203
2025-06-24,650.944764980743,0.0,650.944764980743,669.0983774424939,Sell,-1.6691123230675302
2025-06-25,650.944764980743,0.0,650.944764980743,678.2159234656027,Hold,0.3941920077592212
2025-06-26,650.944764980743,0.0,650.944764980743,673.6659004982164,Sell,-0.8580395913910963
2025-06-27,650.944764980743,0.0,650.944764980743,675.2059082717933,Hold,0.2880505631135047
2025-06-28,650.944764980743,0.0,650.944764980743,675.2059082717933,Hold,0.1057414119350689
2025-06-29,650.944764980743,0.0,650.944764980743,675.2059082717933,Hold,-0.0551278455883907
2025-06-30,650.944764980743,0.0,650.944764980743,677.0434175470839,Hold,0.3430304235664549
2025-07-01,650.944764980743,0.0,650.944764980743,686.1784636585287,Hold,0.2293501816299274
2025-07-02,650.944764980743,0.0,650.944764980743,662.3258432564228,Sell,-1.4493558999127347
2025-07-03,0.0,649.944764980743,649.944764980743,663.7958506766553,Buy,1.1467854969709823
2025-07-04,0.0,649.944764980743,649.944764980743,663.7958506766553,Buy,0.9928331469894828
2025-07-05,0.0,649.944764980743,649.944764980743,663.7958506766553,Hold,0.4952990260994602
2025-07-06,0.0,649.944764980743,649.944764980743,663.7958506766553,Hold,0.1466678480028417
2025-07-07,0.0,645.8666533025532,645.8666533025532,659.6308296526632,Hold,-0.0216049613995344
2025-07-08,0.0,654.965297424901,654.965297424901,668.923376559133,Buy,0.8463317829025773
2025-07-10,635.4424456428709,0.0,635.4424456428709,650.0057810678076,Sell,-2.69091232458066
2025-07-11,0.0,634.4424456428709,634.4424456428709,635.8657096922378,Buy,1.0567019505414608
2025-07-12,0.0,634.4424456428709,634.4424456428709,635.8657096922378,Hold,-1.145739429493216
2025-07-13,0.0,634.4424456428709,634.4424456428709,635.8657096922378,Hold,0.4437970139971445
2025-07-14,0.0,640.7982196958227,640.7982196958227,642.2357418465787,Buy,0.9154340232004772
2025-07-15,0.0,635.8917018142857,635.8917018142857,637.3182170241342,Hold,-0.0533025542583581
2025-07-16,0.0,631.6836206418643,631.6836206418643,633.1006957351337,Hold,0.2791310999970561
2025-07-17,638.8553301385167,0.0,638.8553301385167,641.2907370764291,Sell,-0.6386411896001554
2025-07-18,638.8553301385167,0.0,638.8553301385167,640.1357312462465,Hold,0.0831876266230949
2025-07-19,638.8553301385167,0.0,638.8553301385167,640.1357312462465,Hold,0.7530106416473744
2025-07-20,638.8553301385167,0.0,638.8553301385167,640.1357312462465,Hold,0.3681647216080475
2025-07-21,638.8553301385167,0.0,638.8553301385167,643.4432479417695,Hold,0.4210163242364794
2025-07-22,638.8553301385167,0.0,638.8553301385167,652.5257937882061,Hold,0.3071195379872943
2025-07-23,638.8553301385167,0.0,638.8553301385167,651.8082901664259,Hold,-0.2275864408975643
2025-07-24,638.8553301385167,0.0,638.8553301385167,650.4607833645462,Hold,-0.0141431417954639
2025-07-25,638.8553301385167,0.0,638.8553301385167,648.7982749726166,Hold,-0.4174336848574189
2025-07-26,638.8553301385167,0.0,638.8553301385167,648.7982749726166,Hold,-0.3952570561881527
2025-07-27,638.8553301385167,0.0,638.8553301385167,648.7982749726166,Hold,-0.1535770890388926
2025-07-28,638.8553301385167,0.0,638.8553301385167,646.5757637539318,Hold,0.1086776537115131
2025-07-29,638.8553301385167,0.0,638.8553301385167,648.7282746192722,Hold,0.4789999019304342
2025-07-30,638.8553301385167,0.0,638.8553301385167,637.0032154340844,Hold,-0.1087170110717792
2025-08-01,638.8553301385167,0.0,638.8553301385167,608.6530723296005,Sell,-1.255788666240871
2025-08-02,638.8553301385167,0.0,638.8553301385167,608.6530723296005,Hold,-0.8222945903359583
2025-08-03,638.8553301385167,0.0,638.8553301385167,608.6530723296005,Hold,-0.117807419499446
2025-08-04,638.8553301385167,0.0,638.8553301385167,592.9904932687899,Sell,-1.742656081010192
2025-08-05,638.8553301385167,0.0,638.8553301385167,592.7979922970927,Sell,-1.353197628196417
2025-08-06,638.8553301385167,0.0,638.8553301385167,604.8380530723304,Sell,-1.6177756414263185
2025-08-07,638.8553301385167,0.0,638.8553301385167,591.9754881452959,Sell,-3.989010943070544
2025-08-09,638.8553301385167,0.0,638.8553301385167,596.8405127027321,Hold,-1.1560904361258857
2025-08-10,638.8553301385167,0.0,638.8553301385167,596.8405127027321,Hold,-1.298021789823693
2025-08-11,638.8553301385167,0.0,638.8553301385167,583.8904473340172,Hold,-0.4762460224067157
2025-08-12,0.0,637.8553301385167,637.8553301385167,592.2554895586735,Buy,0.5149888882503528
2025-08-13,0.0,661.6785472674676,661.6785472674676,614.3756012155055,Buy,1.1260299000064875
2025-08-14,0.0,656.9855242729195,656.9855242729195,610.0180792198163,Buy,1.075754272145185
2025-08-15,0.0,668.802895427866,668.802895427866,620.9906346065518,Buy,1.6720452976086049
2025-08-16,0.0,668.802895427866,668.802895427866,620.9906346065518,Hold,-0.8662311188947208
2025-08-17,0.0,668.802895427866,668.802895427866,620.9906346065518,Hold,-0.2338457874568146
2025-08-18,0.0,673.307443603356,673.307443603356,625.17315571888,Buy,0.7679528955022896
2025-08-19,0.0,680.45063924566,680.45063924566,631.8056891982624,Buy,1.0515471571553292
2025-08-20,0.0,666.1265529972402,666.1265529972402,618.5056220628255,Hold,0.3438711853349226
2025-08-21,0.0,666.1265529972402,666.1265529972402,618.5056220628255,Buy,1.0102645065062652
2025-08-22,0.0,682.4484723276765,682.4484723276765,633.6606985618891,Hold,-0.3547971684308146
2025-08-23,0.0,682.4484723276765,682.4484723276765,633.6606985618891,Hold,-1.4571060208196864
2025-08-24,0.0,682.4484723276765,682.4484723276765,633.6606985618891,Hold,-0.4976601496296671
2025-08-25,0.0,684.559390301128,684.559390301128,635.6207084555325,Hold,-0.0667009841794804
2025-08-26,0.0,668.9159803193012,668.9159803193012,621.0956351365686,Hold,-0.4448135395205405
2025-08-27,0.0,671.6300177137387,671.6300177137387,623.6156478569673,Buy,2.374146121644238
2025-08-28,0.0,667.1254695382486,667.1254695382486,619.4331267446389,Buy,1.882882591302521
2025-08-29,0.0,672.2896795804421,672.2896795804421,624.2281509487307,Buy,1.352378566795688
2025-08-30,0.0,672.2896795804421,672.2896795804421,624.2281509487307,Hold,0.881620456283851
2025-08-31,0.0,672.2896795804421,672.2896795804421,624.2281509487307,Hold,0.5584581766788659
2025-09-01,671.2896795804421,0.0,671.2896795804421,624.2281509487307,Sell,-0.5787987884616153
2025-09-02,671.2896795804421,0.0,671.2896795804421,604.8555531606667,Sell,-0.7933773505042097
2025-09-03,671.2896795804421,0.0,671.2896795804421,609.8780785131278,Hold,-0.3368928589532536
2025-09-04,671.2896795804421,0.0,671.2896795804421,602.5455415003014,Sell,-0.585530327968544
2025-09-05,0.0,670.2896795804421,670.2896795804421,610.7005826649246,Buy,0.8249240720135711
2025-09-06,0.0,670.2896795804421,670.2896795804421,610.7005826649246,Hold,-0.5687226267085457
2025-09-07,0.0,670.2896795804421,670.2896795804421,610.7005826649246,Hold,-0.5174438693008826
2025-09-08,0.0,688.9019012474464,688.9019012474464,627.6581682626068,Hold,0.1750543671937217
2025-09-09,0.0,680.0663780618715,680.0663780618715,619.6081276280001,Hold,-0.3073487085191319
2025-09-11,672.3244897180961,0.0,672.3244897180961,613.4655966220287,Sell,-1.9488119066706888
2025-09-12,0.0,671.3244897180961,671.3244897180961,611.3830861100327,Buy,1.797595443921947
2025-09-13,0.0,671.3244897180961,671.3244897180961,611.3830861100327,Hold,1.0739535921911427
2025-09-15,0.0,666.9817105024936,666.9817105024936,607.4280661460738,Buy,0.6022649409676832
